index,hight,width,estimate
160,4,3,9.352866509441327
161,5,3,15.849845078457555
162,5,3,9.351876946929771
163,5,3,15.849822128535774
164,4,3,11.189093386985517
165,6,3,2.411594351024826
166,5,3,15.849845078457555
167,4,3,8.84439622901632
168,5,3,7.008136681711093
169,6,3,2.411611746386026
170,6,3,2.411610152521991
171,6,3,7.0070979794095525
172,6,3,8.843403426558346
173,6,3,8.843423976812279
174,5,3,15.849822128535774
175,5,3,8.844445368806301
176,5,3,7.008143161603926
177,5,3,11.188127614674313
178,4,3,9.352892699309528
179,4,3,15.849871268325757
180,4,3,11.188153804542512
181,4,3,8.84439622901632
182,6,3,7.007150359145952
183,6,3,2.411629141747226
184,6,3,7.0070979794095525
185,5,3,8.844392989069902
186,5,3,7.008136681711093
187,5,3,11.188153804542512
188,5,3,9.351850757061571
189,5,3,11.188127614674313
190,4,3,11.189093386985517
191,5,3,7.00819230139391
192,5,3,2.410970278545787
193,4,3,2.4109354878233873
194,5,3,11.188051444737562
195,5,3,7.008136681711093
196,4,3,9.352892699309528
197,6,3,8.84345016668048
198,6,3,8.843374837022296
199,6,3,2.411629141747226
200,5,3,8.844389749123485
201,4,3,11.188153804542512
202,6,3,7.007124169277753
203,5,3,11.188051444737562
204,5,4,9.351955516534371
205,6,4,45.38960700775737
206,5,4,18.86141809034977
207,6,4,11.854976438450562
208,5,4,18.19465023584597
209,5,4,11.188208583946762
210,5,4,18.19465023584597
211,5,4,9.351955516534371
212,4,4,18.19470261558237
213,5,4,15.849746798877591
214,5,4,16.51651465338139
215,5,4,15.849746798877591
216,5,4,44.72283915325358
217,6,4,11.854976438450562
218,6,4,9.351955516534371
219,6,4,9.351955516534371
220,4,4,18.19470261558237
221,6,4,10.018723371038172
222,5,4,11.188208583946762
223,6,4,11.188208583946762
224,6,4,11.188208583946762
225,5,4,44.72283915325358
226,6,4,45.38960700775737
227,6,4,10.018723371038172
228,5,4,9.35179837732517
229,5,4,9.351903136797972
230,4,4,15.850805211154496
231,4,4,18.19465023584597
232,4,4,18.19465023584597
233,4,4,9.352866509441327
234,5,4,11.188153804542512
235,4,4,15.85086407078373
236,4,4,11.189195746790467
237,4,4,15.850814930993748
238,4,4,18.194624045977772
239,5,4,15.849746798877591
240,4,4,9.352918889177728
241,5,4,15.849897458193956
242,5,4,11.188153804542512
243,5,4,9.351876946929771
244,4,4,11.189041007249118
245,5,4,11.188179994410712
246,4,4,9.352892699309528
247,4,4,15.85086407078373
248,4,4,18.19465023584597
249,4,4,11.189195746790467
250,4,4,18.194624045977772
251,4,4,18.194624045977772
252,4,4,9.352892699309528
253,4,4,11.189195746790467
254,5,4,15.849746798877591
255,5,5,18.86147047008617
256,5,5,18.19470261558237
257,5,5,18.19470261558237
258,3,5,18.195665988225727
259,4,5,18.19467642571417
62,111,38,50
139,155,136,152
